configurationID,cabac,ref,deblock,analyse,me,subme,mixed_ref,me_range,trellis,8x8dct,fast_pskip,chroma_qp_offset,bframes,b_pyramid,b_adapt,direct,weightb,open_gop,weightp,scenecut,rc_lookahead,mbtree,qpmax,aq-mode,size,usertime,systemtime,elapsedtime,cpu,frames,fps,kbs,ssim,ssimdb
142,1,16,0:0:0,0x113:0x113,hex,11,0,24,2,0,1,-2,0,None,None,None,None,None,0,0,None,0,69,1,9901167,192.07, 1.80, 0:13.23, 1465, 600 , 47.67 , 3956.51
143,1,16,0:0:0,0x113:0x113,hex,10,1,24,2,1,1,-2,0,None,None,None,None,None,0,0,None,1,69,0,6838347,121.15, 1.96, 0:09.64, 1276, 600 , 66.54 , 2732.61
144,0,8,0:0:0,0x113:0x113,umh,10,1,24,2,0,1,-2,0,None,None,None,None,None,0,0,None,0,69,1,11199105,191.30, 1.68, 0:14.31, 1347, 600 , 43.77 , 4475.17
145,0,5,1:0:0,0x3:0x113,hex,8,1,16,2,1,1,0,3,2,1,spatial,1,0,2,40,50,1,69,1,6357974,99.68, 1.74, 0:06.60, 1535, 600 , 100.50 , 2540.65
146,1,5,1:0:0,0x113:0x113,hex,8,1,16,2,1,1,0,3,2,1,spatial,1,0,2,40,50,1,69,1,5542852,69.01, 1.77, 0:04.54, 1557, 600 , 153.65 , 2214.93
147,0,1,0:0:0,0x3:0x113,hex,8,1,16,1,1,1,0,3,2,1,spatial,1,0,2,40,50,1,69,0,6875046,42.47, 1.69, 0:03.89, 1134, 600 , 186.48 , 2747.27
148,0,3,0:0:0,0:0,hex,8,1,16,2,1,1,0,3,2,1,spatial,1,0,2,40,20,0,69,0,7850006,84.98, 1.55, 0:05.19, 1666, 600 , 130.04 , 3136.87
149,0,3,1:0:0,0x3:0x113,hex,8,1,16,2,1,0,0,3,2,1,spatial,1,0,2,40,40,0,69,0,8319183,97.33, 1.66, 0:05.93, 1668, 600 , 113.34 , 3324.35
150,1,3,1:0:0,0x3:0x113,hex,8,1,16,1,1,0,0,3,2,1,spatial,1,0,2,40,60,0,69,1,8696669,59.59, 1.45, 0:03.48, 1754, 600 , 214.78 , 3475.19
15,0,1,0:0:0,0:0,dia,0,0,16,0,0,1,0,0,None,None,auto,None,None,0,0,None,0,69,0,19381375,10.87, 1.30, 0:02.03, 597, 600 , 402.01 , 7744.81
151,0,3,1:0:0,0x3:0x113,umh,8,1,16,2,1,0,0,3,2,1,spatial,1,0,2,40,60,0,69,1,9543913,108.54, 1.47, 0:06.20, 1774, 600 , 106.56 , 3813.75
152,1,3,1:0:0,0x3:0x113,hex,8,1,16,2,1,0,0,3,2,1,spatial,1,0,2,40,60,0,69,1,8295425,94.57, 1.60, 0:05.30, 1813, 600 , 128.74 , 3314.86
153,1,3,1:0:0,0x3:0x113,hex,8,1,16,2,1,0,0,3,2,1,auto,1,0,2,40,60,0,69,1,8317666,91.94, 1.44, 0:05.08, 1838, 600 , 134.87 , 3323.74
154,1,3,0:0:0,0x3:0x113,hex,8,1,16,2,1,0,0,3,2,1,spatial,1,0,2,40,10,0,69,1,8327142,92.21, 1.54, 0:05.22, 1793, 600 , 130.91 , 3327.53
155,1,3,1:0:0,0x3:0x113,hex,8,1,16,0,1,0,0,3,2,1,spatial,1,0,2,40,60,0,69,1,7738664,56.20, 1.50, 0:03.22, 1789, 600 , 232.26 , 3092.37
156,1,3,1:0:0,0x3:0x113,hex,8,1,16,2,1,0,0,3,2,1,spatial,1,0,2,40,10,0,69,0,7097023,75.11, 1.50, 0:04.39, 1742, 600 , 159.99 , 2835.97
157,1,8,1:0:0,0x3:0x113,umh,10,1,16,2,1,1,-2,3,2,2,spatial,None,0,2,40,60,1,69,1,5484033,145.08, 1.80, 0:10.64, 1379, 600 , 60.19 , 2191.42
158,1,8,1:0:0,0x3:0x3,umh,9,1,16,2,1,1,-2,3,2,2,spatial,1,0,2,40,60,1,69,1,6052599,104.45, 1.88, 0:09.84, 1080, 600 , 65.30 , 2418.62
159,1,16,1:0:0,0x3:0x3,umh,9,0,16,2,1,1,-2,3,2,2,spatial,1,0,2,40,60,1,69,1,6033460,192.94, 1.89, 0:10.86, 1793, 600 , 58.69 , 2410.97
