,configurationID,cabac,ref,deblock,analyse,me,subme,mixed_ref,me_range,trellis,8x8dct,fast_pskip,chroma_qp_offset,bframes,b_pyramid,b_adapt,direct,weightb,open_gop,weightp,scenecut,rc_lookahead,mbtree,qpmax,aq-mode,size,usertime,systemtime,elapsedtime,cpu,frames,fps,kbs
91,183,1,16,1:0:0,0x3:0x113,umh,10,1,24,2,1,1,0,8,2,2,spatial,1,0,2,40,60,1,69,1,11218820,192.75,1.28, 0:12.46,1557,600,49.68,4487.53
92,184,1,16,1:0:0,0x3:0x113,umh,10,1,24,2,1,1,-2,8,2,2,spatial,1,0,0,40,60,1,69,0,12213216,181.67,1.22, 0:12.80,1428,600,48.08,4885.29
93,185,1,16,0:0:0,0x3:0x113,umh,10,1,24,2,1,1,-2,8,2,2,spatial,1,0,2,40,60,1,69,1,12382018,195.03,1.32, 0:12.98,1512,600,47.41,4952.81
94,186,1,8,1:0:0,0x3:0x113,umh,10,1,24,2,1,1,-2,8,2,2,spatial,1,0,2,40,50,1,69,1,12353235,145.94,1.27, 0:11.81,1245,600,52.29,4941.29
95,187,0,16,1:0:0,0x3:0x113,umh,10,1,24,2,1,1,-2,8,2,2,spatial,1,0,2,40,60,1,69,1,13856498,230.69,1.54, 0:14.02,1656,600,43.97,5542.6
96,188,1,16,1:0:0,0x3:0x113,umh,10,1,24,2,1,1,-2,8,2,2,auto,1,0,2,40,60,1,69,1,12358774,194.47,1.14, 0:12.59,1553,600,49.11,4943.51
97,189,1,16,0:0:0,0x3:0x113,hex,11,1,24,2,1,1,-2,8,2,2,spatial,1,0,2,40,60,1,69,1,12514320,184.82,1.25, 0:13.07,1422,600,47.13,5005.73
98,190,0,16,0:0:0,0x3:0x113,hex,11,1,24,2,1,1,-2,8,2,2,spatial,1,0,2,40,60,1,69,0,13500027,228.19,1.16, 0:14.44,1587,600,42.58,5400.01
99,19,1,1,0:0:0,0:0,dia,0,0,16,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,15279504,8.27,0.66, 0:01.13,790,600,790.3,6111.8
100,191,1,16,1:0:0,0x3:0x133,tesa,11,0,24,2,1,0,-2,16,2,2,spatial,1,0,2,40,60,1,69,1,12546669,474.82,2.93, 0:25.10,1902,600,24.29,5018.67
101,192,1,16,1:0:0,0x3:0x133,tesa,11,1,24,2,1,0,-2,16,2,2,auto,1,0,2,40,60,1,69,1,12557865,465.13,3.46, 0:24.09,1944,600,25.25,5023.15
102,193,1,16,1:0:0,0x3:0x133,tesa,11,1,24,2,1,0,-2,16,2,2,spatial,1,0,2,40,30,1,69,1,12546669,459.58,3.43, 0:24.50,1889,600,24.89,5018.67
103,194,0,16,1:0:0,0x3:0x133,tesa,11,1,24,2,1,0,-2,16,2,2,spatial,1,0,2,40,60,1,69,1,14025058,503.37,3.78, 0:26.21,1934,600,23.25,5610.02
104,195,1,16,1:0:0,0x3:0x133,tesa,11,1,24,2,1,0,-2,16,2,2,spatial,1,0,2,40,60,0,69,1,12207106,451.12,3.55, 0:24.50,1855,600,24.88,4882.84
105,196,1,16,0:0:0,0x3:0x133,tesa,11,1,24,2,1,0,-2,16,2,2,spatial,1,0,2,40,60,1,69,1,12578598,464.99,3.63, 0:24.60,1904,600,24.79,5031.44
106,197,1,16,1:0:0,0x3:0x133,tesa,7,1,24,2,1,0,-2,16,2,2,spatial,1,0,2,40,60,1,69,1,12915151,368.29,3.39, 0:22.95,1619,600,26.6,5166.06
107,198,1,16,1:0:0,0x3:0x133,hex,11,1,24,2,1,0,-2,16,2,2,spatial,1,0,2,40,60,1,69,1,12460255,218.6,3.26, 0:18.81,1179,600,32.49,4984.1
108,199,1,16,1:0:0,0x3:0x3,tesa,11,1,24,2,1,0,-2,16,2,2,spatial,1,0,2,40,60,1,69,1,12546669,460.26,3.5, 0:23.65,1960,600,25.73,5018.67
109,200,1,16,1:0:0,0:0,tesa,11,1,24,2,1,0,-2,16,2,2,spatial,1,0,2,40,60,1,69,1,12546669,466.49,3.59, 0:24.23,1939,600,25.13,5018.67
110,20,0,1,0:0:0,0:0,dia,0,0,16,0,0,1,0,0,None,None,None,None,None,0,0,10,0,69,0,18327717,6.42,0.52, 0:01.00,690,600,868.89,7331.09
111,2,1,1,1:0:0,0x3:0x3,dia,1,0,16,0,1,1,0,3,2,1,auto,1,0,1,40,None,0,69,1,13097930,11.81,0.66, 0:01.40,886,600,572.1,5239.17
112,201,1,16,1:0:0,0:0,tesa,11,1,16,2,1,0,-2,16,2,2,spatial,1,0,2,40,60,1,69,0,12296614,378.35,3.3, 0:23.26,1640,600,26.24,4918.65
113,21,0,1,0:0:0,0:0,dia,0,0,16,0,0,1,0,0,None,None,None,None,None,0,0,None,1,69,0,15392796,7.09,0.58, 0:01.35,567,600,591.85,6157.12
114,22,0,1,0:0:0,0:0,dia,0,0,16,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,1,19215504,7.38,0.52, 0:01.18,666,600,694.48,7686.2
115,23,0,1,0:0:0,0:0,dia,1,0,16,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,17575978,8.82,0.46, 0:01.06,871,600,800.16,7030.39
116,24,0,1,0:0:0,0x3:0x133,dia,0,0,16,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,18327717,6.27,0.54, 0:01.01,671,600,858.26,7331.09
117,25,0,1,0:0:0,0x3:0x3,dia,0,0,16,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,18327717,6.04,0.54, 0:01.07,615,600,859.39,7331.09
118,26,0,1,0:0:0,0:0,dia,11,0,16,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,14918570,22.85,0.58, 0:02.97,787,600,230.54,5967.43
119,27,0,1,0:0:0,0:0,dia,11,0,16,0,0,1,0,16,2,1,None,1,None,0,0,None,0,69,0,10680962,31.57,0.78, 0:06.56,492,600,96.0,4272.38
120,28,0,1,0:0:0,0:0,dia,0,0,16,2,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,19550085,16.33,0.68, 0:02.47,687,600,285.31,7820.03
121,29,0,1,0:0:0,0:0,dia,0,0,16,0,0,1,0,0,None,None,None,None,None,2,0,None,0,69,0,18328542,7.36,0.7, 0:01.29,621,600,656.76,7331.42
122,30,1,1,0:0:0,0:0,dia,0,1,16,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,15279504,7.35,0.56, 0:01.08,730,600,848.58,6111.8
123,3,1,1,1:0:0,0x3:0x113,hex,2,0,16,0,1,1,0,3,2,1,auto,1,0,1,40,10,1,69,1,10176354,15.71,0.99, 0:02.02,823,600,360.65,4070.54
124,31,0,1,0:0:0,0:0,dia,0,1,16,0,0,1,-2,0,None,None,None,None,None,0,0,None,0,69,0,19662277,6.21,0.51, 0:01.06,630,600,857.43,7864.91
125,32,0,1,0:0:0,0:0,dia,0,0,16,0,0,0,0,0,None,None,None,None,None,0,0,None,0,69,0,18411338,6.48,0.57, 0:01.08,650,600,857.12,7364.53
126,33,0,1,1:0:0,0x3:0x3,dia,1,0,16,0,1,1,0,3,2,1,auto,1,0,1,40,None,0,69,1,15846571,10.55,0.56, 0:01.30,850,600,605.92,6338.63
127,34,1,1,1:0:0,0x3:0x3,dia,1,0,24,0,1,1,0,3,2,1,auto,1,0,1,40,None,0,69,1,13097930,12.6,0.6, 0:01.39,945,600,576.26,5239.17
128,35,1,1,1:0:0,0x3:0x3,dia,1,0,16,0,1,0,0,3,2,1,auto,1,0,1,40,None,0,69,1,13097100,11.82,0.66, 0:01.41,882,600,584.48,5238.84
129,36,1,1,1:0:0,0x3:0x3,dia,1,0,16,0,1,1,0,3,2,1,spatial,1,0,1,40,None,0,69,1,13095012,11.26,0.77, 0:01.33,903,600,616.51,5238.0
130,37,1,1,1:0:0,0x3:0x3,dia,2,0,16,0,1,1,0,3,2,1,auto,1,0,1,40,None,0,69,1,10441146,15.88,0.82, 0:01.70,978,600,448.93,4176.46
131,38,1,1,1:0:0,0x3:0x3,dia,2,0,16,0,1,1,0,3,2,1,auto,1,0,2,40,None,0,69,1,10441146,15.45,0.65, 0:01.62,994,600,467.13,4176.46
132,39,1,1,1:0:0,0x3:0x133,dia,2,0,16,0,1,1,0,3,2,1,auto,1,0,1,40,None,0,69,1,10441146,14.89,0.73, 0:01.57,992,600,481.29,4176.46
133,40,1,1,1:0:0,0x3:0x3,dia,1,0,16,0,1,1,0,3,2,1,auto,1,0,1,40,10,0,69,1,13097930,11.96,0.63, 0:01.36,925,600,601.01,5239.17
134,4,1,2,1:0:0,0x3:0x113,hex,4,0,16,0,1,1,0,3,2,1,auto,1,0,1,40,20,1,69,1,10131517,21.15,0.78, 0:02.19,1001,600,331.67,4052.61
135,41,1,1,1:0:0,0x3:0x3,dia,1,0,16,0,1,1,0,3,2,1,auto,1,0,1,40,None,0,69,0,12216805,11.07,0.71, 0:01.37,857,600,589.91,4886.72
136,42,1,5,1:0:0,0x3:0x3,dia,1,0,16,0,1,1,0,3,2,1,auto,1,0,1,40,None,0,69,1,12835924,14.45,0.73, 0:01.42,1064,600,561.51,5134.37
137,43,1,1,1:0:0,0x3:0x3,dia,1,0,16,0,1,1,0,3,2,1,auto,1,0,1,40,None,1,69,1,10823364,12.36,0.9, 0:02.03,653,600,360.89,4329.35
138,44,0,1,1:0:0,0x3:0x3,dia,1,0,16,0,1,1,0,3,2,1,auto,1,0,1,40,None,1,69,1,12981197,11.52,0.82, 0:01.97,624,600,376.53,5192.48
139,45,0,1,1:0:0,0x3:0x3,hex,1,0,16,0,1,1,0,3,2,1,auto,1,0,1,40,None,1,69,1,13004552,11.56,0.91, 0:02.00,623,600,367.07,5201.82
140,46,0,1,1:0:0,0x3:0x3,hex,1,0,16,1,1,1,0,3,2,1,auto,1,0,1,40,None,1,69,1,14525777,16.28,0.74, 0:01.89,899,600,394.75,5810.31
141,47,0,1,1:0:0,0x3:0x3,umh,1,0,16,0,1,1,0,3,2,1,auto,1,0,1,40,None,1,69,1,13083966,13.52,0.88, 0:02.01,714,600,366.0,5233.59
142,48,0,1,1:0:0,0x3:0x3,tesa,1,0,16,0,1,1,0,3,2,1,auto,1,0,1,40,None,1,69,1,13128488,22.1,0.8, 0:02.01,1136,600,368.06,5251.39
143,49,0,1,0:0:0,0x3:0x3,dia,1,0,16,0,1,1,0,16,2,1,auto,1,0,1,40,None,1,69,1,12763568,13.27,0.79, 0:02.36,595,600,302.83,5105.43
144,50,1,1,1:0:0,0x3:0x3,dia,1,1,16,0,1,1,0,3,2,1,auto,1,0,1,40,None,0,69,0,12216805,11.69,0.61, 0:01.45,847,600,531.46,4886.72
145,5,1,2,1:0:0,0x3:0x113,hex,6,1,16,1,1,1,-2,3,2,1,auto,1,0,1,40,30,1,69,1,13520970,25.91,0.67, 0:02.86,928,600,235.64,5408.39
146,51,1,1,1:0:0,0x3:0x3,dia,1,1,16,0,1,0,0,3,2,1,auto,1,0,1,40,None,0,69,0,12225581,11.47,0.61, 0:01.35,891,600,578.49,4890.23
147,52,0,1,0:0:0,0x3:0x3,dia,1,1,16,0,1,0,0,3,2,1,auto,1,0,1,0,None,0,69,0,14561413,10.04,0.62, 0:01.28,828,600,618.77,5824.56
148,53,0,1,1:0:0,0x3:0x3,dia,1,1,16,0,1,0,0,3,2,1,auto,1,0,1,40,None,0,69,0,14465344,10.26,0.66, 0:01.36,803,600,577.51,5786.14
149,54,1,1,1:0:0,0x3:0x3,tesa,1,1,16,0,1,0,0,3,2,1,auto,1,0,1,40,None,0,69,0,12327884,21.22,0.75, 0:01.77,1240,600,431.91,4931.15
150,55,1,1,1:0:0,0x3:0x3,dia,1,1,16,0,1,0,0,3,2,2,spatial,1,0,2,40,None,0,69,0,12825972,13.58,0.83, 0:01.78,810,600,428.12,5130.39
151,56,1,16,1:0:0,0x3:0x133,dia,1,1,16,0,1,0,0,3,2,2,spatial,1,0,2,40,None,0,69,0,12722236,27.53,1.15, 0:02.16,1323,600,336.86,5088.89
152,57,1,16,1:0:0,0x3:0x133,dia,1,1,16,0,1,0,0,3,2,2,spatial,1,0,2,40,60,0,69,0,12722236,28.3,1.01, 0:02.26,1294,600,319.11,5088.89
153,58,0,1,1:0:0,0x3:0x113,hex,2,0,16,0,1,1,0,3,2,1,auto,1,0,1,40,10,1,69,1,12188152,14.28,0.7, 0:01.70,877,600,449.3,4875.26
154,59,0,1,1:0:0,0x3:0x113,hex,2,0,16,0,1,1,0,3,2,1,spatial,1,0,1,40,10,1,69,1,12183874,14.79,0.88, 0:01.77,882,600,423.69,4873.55
155,60,0,1,1:0:0,0x3:0x113,hex,2,0,16,0,1,1,0,3,2,1,auto,1,0,1,40,10,0,69,1,12585200,13.61,0.79, 0:01.54,932,600,516.86,5034.08
156,6,1,3,1:0:0,0x3:0x113,hex,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,40,1,69,1,13164253,33.67,0.85, 0:03.16,1092,600,215.64,5265.7
157,61,0,1,1:0:0,0x3:0x3,hex,2,0,16,0,1,1,0,3,2,1,auto,1,0,1,40,10,1,69,1,12188152,15.25,0.81, 0:01.84,869,600,405.55,4875.26
158,62,0,1,1:0:0,0:0,hex,2,0,16,0,1,1,0,3,2,1,auto,1,0,1,40,10,1,69,1,12188152,14.27,0.81, 0:01.86,811,600,406.68,4875.26
159,63,1,1,1:0:0,0x3:0x113,hex,2,1,16,0,1,1,0,3,2,1,auto,1,0,1,40,10,1,69,1,10176354,15.91,0.83, 0:01.85,902,600,389.96,4070.54
160,64,1,1,1:0:0,0x3:0x113,hex,2,0,16,0,0,1,0,3,2,1,auto,1,0,1,40,10,0,69,1,10547193,14.23,0.89, 0:01.62,931,600,475.7,4218.88
